transaction_id,account_id,merchant_name,merchant_id,timestamp,transaction_description,category,amount,currency,predicted_category,confidence,correct
MARC00739,ACC0000001,Cerveceria Catalana,MRC_RST_002,2021-04-23 16:33:00,CERVECERIA CATALANA BCN,Food & Dining,48.56,EUR,Food & Dining,0.9974,True
MARC00740,ACC0000001,Zara,MRC_SHP_001,2021-04-24 09:21:00,ZARA 9825 BCN,Shopping & Retail,48.67,EUR,Shopping & Retail,1.0,True
MARC00741,ACC0000001,Mango,MRC_SHP_002,2021-04-24 22:12:00,MANGO 9788 BCN,Shopping & Retail,42.36,EUR,Shopping & Retail,1.0,True
MARC00742,ACC0000001,Local bar,MRC_BAR_003,2021-04-24 23:37:00,BAR DXGM BCN,Food & Dining,16.63,EUR,Food & Dining,0.9987,True
MARC00743,ACC0000001,El Born Bar,MRC_BAR_002,2021-04-26 10:04:00,EL BORN BAR BCN,Food & Dining,18.67,EUR,Food & Dining,0.9975,True
MARC00744,ACC0000001,Mercadona,MRC_GRC_001,2021-04-26 19:30:00,MERCADONA 06447,Food & Dining,90.13,EUR,Food & Dining,1.0,True
MARC00745,ACC0000001,BSM Parking,MRC_PRK_002,2021-04-27 20:39:00,BSM PARKING BCN WV1G,Transportation,20.48,EUR,Transportation,0.9999,True
MARC00746,ACC0000001,Dry Martini,MRC_BAR_004,2021-04-27 20:51:00,DRY MARTINI BCN,Food & Dining,33.57,EUR,Shopping & Retail,0.9922,False
MARC00747,ACC0000001,Employer,MRC_INC_001,2021-04-28 03:43:00,NOMINA BANCO FERRER SA 202104,Income,5000.0,EUR,Income,0.9982,True
MARC00748,ACC0000001,Cepsa,MRC_GAS_002,2021-04-28 16:08:00,CEPSA 4274 ES,Transportation,14.51,EUR,Transportation,1.0,True
MARC00749,ACC0000001,El Born Bar,MRC_BAR_002,2021-04-28 23:14:00,EL BORN BAR BCN,Food & Dining,28.16,EUR,Food & Dining,0.9975,True
MARC00750,ACC0000001,Lidl,MRC_GRC_002,2021-04-29 09:09:00,LIDL ES 3639,Food & Dining,27.11,EUR,Food & Dining,1.0,True
MARC00751,ACC0000001,Lidl,MRC_GRC_002,2021-04-29 11:20:00,LIDL ES 4783,Food & Dining,56.1,EUR,Food & Dining,1.0,True
MARC00752,ACC0000001,CaixaBank ATM,MRC_ATM_001,2021-04-29 21:02:00,RETIRADA EFECTIVO CAJERO ADF3,Financial Services,50.0,EUR,Financial Services,0.8756,True
MARC00753,ACC0000001,Local restaurant,MRC_RST_006,2021-04-30 20:40:00,CAFETERIA OAJ5 BCN,Food & Dining,57.95,EUR,Food & Dining,1.0,True
MARC00754,ACC0000001,Landlord,MRC_RNT_001,2021-05-01 05:48:00,TRANSFERENCIA ALQUILER REF353334,Financial Services,2000.0,EUR,Financial Services,0.9999,True
MARC00755,ACC0000001,Just Eat,MRC_DLV_002,2021-05-01 08:09:00,JUST EAT ES 4MA4MF,Food & Dining,24.64,EUR,Food & Dining,1.0,True
MARC00756,ACC0000001,CaixaBank ATM,MRC_ATM_001,2021-05-02 16:28:00,RETIRADA EFECTIVO CAJERO E7XU,Financial Services,150.0,EUR,Financial Services,0.835,True
MARC00757,ACC0000001,Orange Internet,MRC_UTL_002,2021-05-03 03:23:00,ORANGE ES F4SUEA,Utilities & Services,29.99,EUR,Utilities & Services,1.0,True
MARC00758,ACC0000001,Local restaurant,MRC_RST_006,2021-05-04 08:02:00,CAFETERIA JEN4 BCN,Food & Dining,82.17,EUR,Food & Dining,0.9994,True
MARC00759,ACC0000001,Glovo,MRC_DLV_001,2021-05-04 18:13:00,GLOVO *ORDER SOHBS8,Food & Dining,30.89,EUR,Food & Dining,1.0,True
MARC00760,ACC0000001,Fnac,MRC_GFT_004,2021-05-04 23:18:00,FNAC ES 2378,Shopping & Retail,57.97,EUR,Shopping & Retail,0.9999,True
MARC00761,ACC0000001,Movistar,MRC_UTL_001,2021-05-05 00:14:00,MOVISTAR ES H176JP,Utilities & Services,35.99,EUR,Utilities & Services,1.0,True
MARC00762,ACC0000001,Netflix,MRC_SUB_001,2021-05-05 00:31:00,NETFLIX.COM,Entertainment & Recreation,17.99,EUR,Entertainment & Recreation,1.0,True
MARC00763,ACC0000001,La Pepita,MRC_RST_004,2021-05-05 14:35:00,LA PEPITA BCN,Food & Dining,31.22,EUR,Transportation,0.9404,False
MARC00764,ACC0000001,H&M,MRC_SHP_004,2021-05-07 08:43:00,H&M 6201 BCN,Shopping & Retail,70.8,EUR,Shopping & Retail,0.4495,True
MARC00765,ACC0000001,Bon Preu,MRC_GRC_004,2021-05-07 18:39:00,BON PREU 7499 BCN,Food & Dining,74.63,EUR,Food & Dining,1.0,True
MARC00766,ACC0000001,Spotify,MRC_SUB_002,2021-05-08 05:31:00,SPOTIFY ES 87MGC9,Entertainment & Recreation,9.99,EUR,Entertainment & Recreation,1.0,True
MARC00767,ACC0000001,Mercadona,MRC_GRC_001,2021-05-08 09:09:00,MERCADONA 06757,Food & Dining,50.11,EUR,Food & Dining,1.0,True
MARC00768,ACC0000001,Cepsa,MRC_GAS_002,2021-05-08 13:43:00,CEPSA 7278 ES,Transportation,14.5,EUR,Transportation,1.0,True
MARC00769,ACC0000001,Caprabo,MRC_GRC_003,2021-05-08 21:48:00,CAPRABO 4677 BCN,Food & Dining,38.78,EUR,Food & Dining,1.0,True
MARC00770,ACC0000001,Cepsa,MRC_GAS_002,2021-05-09 09:33:00,CEPSA 5431 ES,Transportation,16.7,EUR,Transportation,1.0,True
MARC00771,ACC0000001,BSM Parking,MRC_PRK_002,2021-05-09 10:23:00,BSM PARKING BCN V37V,Transportation,15.99,EUR,Transportation,0.9999,True
MARC00772,ACC0000001,SABA Parking,MRC_PRK_001,2021-05-09 11:13:00,SABA PARKING WOMJ BCN,Transportation,19.69,EUR,Transportation,1.0,True
MARC00773,ACC0000001,Disney+,MRC_SUB_003,2021-05-10 05:45:00,DISNEY PLUS*,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC00774,ACC0000001,Glovo,MRC_DLV_001,2021-05-11 09:03:00,GLOVO *ORDER TWYOFR,Food & Dining,30.0,EUR,Food & Dining,1.0,True
MARC00775,ACC0000001,CaixaBank ATM,MRC_ATM_001,2021-05-11 18:55:00,RETIRADA EFECTIVO CAJERO SGQ6,Financial Services,150.0,EUR,Financial Services,0.8792,True
MARC00776,ACC0000001,Bon Preu,MRC_GRC_004,2021-05-11 22:23:00,BON PREU 1123 BCN,Food & Dining,15.0,EUR,Food & Dining,1.0,True
MARC00777,ACC0000001,HBO Max,MRC_SUB_004,2021-05-12 06:19:00,MAX *SUBSCRIPTION B1JMIQ,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC00778,ACC0000001,BSM Parking,MRC_PRK_002,2021-05-12 18:43:00,BSM PARKING BCN WZMK,Transportation,9.27,EUR,Transportation,0.9999,True
MARC00779,ACC0000001,Local restaurant,MRC_RST_006,2021-05-13 08:55:00,RESTAURANTE WHPKF BCN,Food & Dining,42.82,EUR,Food & Dining,1.0,True
MARC00780,ACC0000001,CaixaBank ATM,MRC_ATM_001,2021-05-13 17:57:00,RETIRADA EFECTIVO CAJERO 10TI,Financial Services,50.0,EUR,Financial Services,0.8583,True
MARC00781,ACC0000001,BSM Parking,MRC_PRK_002,2021-05-14 12:36:00,BSM PARKING BCN 8S9I,Transportation,5.79,EUR,Transportation,0.9999,True
MARC00782,ACC0000001,Amazon Prime,MRC_SUB_005,2021-05-15 02:00:00,AMAZON PRIME*,Entertainment & Recreation,4.99,EUR,Entertainment & Recreation,1.0,True
MARC00783,ACC0000001,DiR Gym,MRC_GYM_001,2021-05-15 04:19:00,GIMNASIO DIR 4843 BCN,Healthcare & Medical,59.9,EUR,Healthcare & Medical,1.0,True
MARC00784,ACC0000001,Cepsa,MRC_GAS_002,2021-05-15 22:23:00,CEPSA 7899 ES,Transportation,91.48,EUR,Transportation,1.0,True
MARC00785,ACC0000001,Cepsa,MRC_GAS_002,2021-05-16 14:42:00,CEPSA 4046 ES,Transportation,81.15,EUR,Transportation,1.0,True
MARC00786,ACC0000001,SABA Parking,MRC_PRK_001,2021-05-16 14:56:00,SABA PARKING 0PPS BCN,Transportation,5.14,EUR,Transportation,1.0,True
MARC00787,ACC0000001,La Pepita,MRC_RST_004,2021-05-16 23:29:00,LA PEPITA BCN,Food & Dining,33.11,EUR,Transportation,0.9404,False
MARC00788,ACC0000001,El Born Bar,MRC_BAR_002,2021-05-18 21:46:00,EL BORN BAR BCN,Food & Dining,14.7,EUR,Food & Dining,0.9975,True
MARC00789,ACC0000001,Local restaurant,MRC_RST_006,2021-05-19 10:43:00,RESTAURANTE 2M01R BCN,Food & Dining,41.61,EUR,Food & Dining,1.0,True
MARC00790,ACC0000001,iCloud,MRC_SUB_007,2021-05-20 05:19:00,APPLE.COM/BILL,Entertainment & Recreation,2.99,EUR,Entertainment & Recreation,1.0,True
MARC00791,ACC0000001,Zara,MRC_SHP_001,2021-05-20 13:11:00,ZARA 4463 BCN,Shopping & Retail,38.04,EUR,Shopping & Retail,1.0,True
MARC00792,ACC0000001,La Pepita,MRC_RST_004,2021-05-20 22:15:00,LA PEPITA BCN,Food & Dining,57.05,EUR,Transportation,0.9404,False
MARC00793,ACC0000001,Lidl,MRC_GRC_002,2021-05-21 12:00:00,LIDL ES 6638,Food & Dining,34.08,EUR,Food & Dining,1.0,True
MARC00794,ACC0000001,Mikkeller Barcelona,MRC_BAR_001,2021-05-21 16:29:00,MIKKELLER BARCELONA,Food & Dining,20.13,EUR,Food & Dining,0.4847,True
MARC00795,ACC0000001,Caprabo,MRC_GRC_003,2021-05-21 20:47:00,CAPRABO 3629 BCN,Food & Dining,42.7,EUR,Food & Dining,1.0,True
MARC00796,ACC0000001,Mercadona,MRC_GRC_001,2021-05-23 16:20:00,MERCADONA 04439,Food & Dining,52.77,EUR,Food & Dining,1.0,True
MARC00797,ACC0000001,CaixaBank ATM,MRC_ATM_001,2021-05-23 18:47:00,RETIRADA EFECTIVO CAJERO VAHE,Financial Services,100.0,EUR,Financial Services,0.7791,True
MARC00798,ACC0000001,Local bar,MRC_BAR_003,2021-05-24 10:50:00,BAR 4NRY BCN,Food & Dining,25.94,EUR,Food & Dining,0.9988,True
MARC00799,ACC0000001,Farmàcia,MRC_MED_001,2021-05-25 22:05:00,FARMACIA 0GZZ BCN,Healthcare & Medical,31.75,EUR,Healthcare & Medical,1.0,True
MARC00800,ACC0000001,Local bar,MRC_BAR_003,2021-05-27 09:30:00,BAR RU9I BCN,Food & Dining,22.29,EUR,Food & Dining,0.9989,True
MARC00801,ACC0000001,Local bar,MRC_BAR_003,2021-05-27 10:14:00,CERVECERIA 75E9 BCN,Food & Dining,20.81,EUR,Food & Dining,1.0,True
MARC00802,ACC0000001,Local bar,MRC_BAR_003,2021-05-27 12:48:00,CERVECERIA SVJD BCN,Food & Dining,22.26,EUR,Food & Dining,1.0,True
MARC00803,ACC0000001,Local restaurant,MRC_RST_006,2021-05-27 16:06:00,RESTAURANTE DUDNG BCN,Food & Dining,20.77,EUR,Food & Dining,1.0,True
MARC00804,ACC0000001,Employer,MRC_INC_001,2021-05-28 02:50:00,NOMINA BANCO FERRER SA 202105,Income,5000.0,EUR,Income,0.9982,True
MARC00805,ACC0000001,Cerveceria Catalana,MRC_RST_002,2021-05-28 21:56:00,CERVECERIA CATALANA BCN,Food & Dining,63.49,EUR,Food & Dining,0.9974,True
MARC00806,ACC0000001,Lidl,MRC_GRC_002,2021-05-29 09:49:00,LIDL ES 7640,Food & Dining,26.41,EUR,Food & Dining,1.0,True
MARC00807,ACC0000001,Lidl,MRC_GRC_002,2021-05-29 18:40:00,LIDL ES 6736,Food & Dining,48.66,EUR,Food & Dining,1.0,True
MARC00808,ACC0000001,Pull&Bear,MRC_SHP_009,2021-05-31 15:53:00,PULL AND BEAR 4824 ES,Shopping & Retail,31.71,EUR,Shopping & Retail,1.0,True
MARC00809,ACC0000001,Landlord,MRC_RNT_001,2021-06-01 05:00:00,TRANSFERENCIA ALQUILER REF687244,Financial Services,2000.0,EUR,Financial Services,0.9999,True
MARC00810,ACC0000001,Orange Internet,MRC_UTL_002,2021-06-03 04:44:00,ORANGE ES CC7ION,Utilities & Services,29.99,EUR,Utilities & Services,0.9999,True
MARC00811,ACC0000001,Mercadona,MRC_GRC_001,2021-06-03 15:55:00,MERCADONA 08042,Food & Dining,56.37,EUR,Food & Dining,1.0,True
MARC00812,ACC0000001,Repsol,MRC_GAS_001,2021-06-04 17:55:00,REPSOL 3140 ES,Transportation,76.23,EUR,Transportation,1.0,True
MARC00813,ACC0000001,Mercadona,MRC_GRC_001,2021-06-04 21:35:00,MERCADONA 05696,Food & Dining,38.77,EUR,Food & Dining,1.0,True
MARC00814,ACC0000001,Movistar,MRC_UTL_001,2021-06-05 04:44:00,MOVISTAR ES KLKSEB,Utilities & Services,35.99,EUR,Utilities & Services,1.0,True
MARC00815,ACC0000001,Netflix,MRC_SUB_001,2021-06-05 04:59:00,NETFLIX.COM,Entertainment & Recreation,17.99,EUR,Entertainment & Recreation,1.0,True
MARC00816,ACC0000001,Just Eat,MRC_DLV_002,2021-06-05 08:20:00,JUST EAT ES NZVA4K,Food & Dining,21.43,EUR,Food & Dining,1.0,True
MARC00817,ACC0000001,Mercadona,MRC_GRC_001,2021-06-07 18:29:00,MERCADONA 06232,Food & Dining,55.64,EUR,Food & Dining,1.0,True
MARC00818,ACC0000001,Spotify,MRC_SUB_002,2021-06-08 00:56:00,SPOTIFY ES CVL63R,Entertainment & Recreation,9.99,EUR,Entertainment & Recreation,1.0,True
MARC00819,ACC0000001,Mercadona,MRC_GRC_001,2021-06-08 12:05:00,MERCADONA 01123,Food & Dining,38.74,EUR,Food & Dining,1.0,True
MARC00820,ACC0000001,Cepsa,MRC_GAS_002,2021-06-09 17:33:00,CEPSA 9807 ES,Transportation,11.87,EUR,Transportation,1.0,True
MARC00821,ACC0000001,Just Eat,MRC_DLV_002,2021-06-09 22:13:00,JUST EAT ES WF3FIQ,Food & Dining,14.0,EUR,Food & Dining,1.0,True
MARC00822,ACC0000001,Disney+,MRC_SUB_003,2021-06-10 00:42:00,DISNEY PLUS*,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC00823,ACC0000001,El Nacional,MRC_RST_001,2021-06-10 21:23:00,EL NACIONAL BARCELONA,Food & Dining,54.2,EUR,Healthcare & Medical,0.9197,False
MARC00824,ACC0000001,La Pepita,MRC_RST_004,2021-06-10 21:48:00,LA PEPITA BCN,Food & Dining,45.09,EUR,Transportation,0.9404,False
MARC00825,ACC0000001,BSM Parking,MRC_PRK_002,2021-06-11 14:29:00,BSM PARKING BCN CN2R,Transportation,21.22,EUR,Transportation,0.9999,True
MARC00826,ACC0000001,Just Eat,MRC_DLV_002,2021-06-11 17:52:00,JUST EAT ES FYZ4NL,Food & Dining,21.64,EUR,Food & Dining,1.0,True
MARC00827,ACC0000001,HBO Max,MRC_SUB_004,2021-06-12 03:14:00,MAX *SUBSCRIPTION T5LBMV,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC00828,ACC0000001,La Pepita,MRC_RST_004,2021-06-12 14:30:00,LA PEPITA BCN,Food & Dining,56.55,EUR,Transportation,0.9404,False
MARC00829,ACC0000001,H&M,MRC_SHP_004,2021-06-12 18:50:00,H&M 4953 BCN,Shopping & Retail,91.13,EUR,Shopping & Retail,0.4506,True
MARC00830,ACC0000001,Bon Preu,MRC_GRC_004,2021-06-13 14:42:00,BON PREU 7393 BCN,Food & Dining,41.93,EUR,Food & Dining,1.0,True
MARC00831,ACC0000001,Bar del Pla,MRC_RST_003,2021-06-14 21:03:00,BAR DEL PLA BCNA,Food & Dining,34.28,EUR,Food & Dining,0.9923,True
MARC00832,ACC0000001,Amazon Prime,MRC_SUB_005,2021-06-15 00:13:00,AMAZON PRIME*,Entertainment & Recreation,4.99,EUR,Entertainment & Recreation,1.0,True
MARC00833,ACC0000001,DiR Gym,MRC_GYM_001,2021-06-15 02:52:00,GIMNASIO DIR 3386 BCN,Healthcare & Medical,59.9,EUR,Healthcare & Medical,1.0,True
MARC00834,ACC0000001,BSM Parking,MRC_PRK_002,2021-06-16 14:37:00,BSM PARKING BCN 5DEO,Transportation,14.65,EUR,Transportation,0.9999,True
MARC00835,ACC0000001,Lidl,MRC_GRC_002,2021-06-16 23:59:00,LIDL ES 7194,Food & Dining,32.65,EUR,Food & Dining,1.0,True
MARC00836,ACC0000001,Cepsa,MRC_GAS_002,2021-06-17 18:33:00,CEPSA 3238 ES,Transportation,79.9,EUR,Transportation,1.0,True
MARC00837,ACC0000001,BSM Parking,MRC_PRK_002,2021-06-18 10:33:00,BSM PARKING BCN AXLK,Transportation,17.33,EUR,Transportation,1.0,True
MARC00838,ACC0000001,Local bar,MRC_BAR_003,2021-06-18 20:13:00,BAR PMF5 BCN,Food & Dining,21.11,EUR,Food & Dining,0.9987,True
MARC00839,ACC0000001,Pull&Bear,MRC_SHP_009,2021-06-19 08:19:00,PULL AND BEAR 5417 ES,Shopping & Retail,20.24,EUR,Shopping & Retail,1.0,True
MARC00840,ACC0000001,Local bar,MRC_BAR_003,2021-06-19 09:48:00,BAR LWJQ BCN,Food & Dining,20.62,EUR,Food & Dining,0.9989,True
MARC00841,ACC0000001,CaixaBank ATM,MRC_ATM_001,2021-06-19 15:44:00,RETIRADA EFECTIVO CAJERO 582P,Financial Services,100.0,EUR,Financial Services,0.8537,True
MARC00842,ACC0000001,iCloud,MRC_SUB_007,2021-06-20 01:05:00,APPLE.COM/BILL,Entertainment & Recreation,2.99,EUR,Entertainment & Recreation,1.0,True
MARC00843,ACC0000001,CaixaBank ATM,MRC_ATM_001,2021-06-20 11:23:00,RETIRADA EFECTIVO CAJERO QU9R,Financial Services,150.0,EUR,Financial Services,0.8617,True
MARC00844,ACC0000001,Mercadona,MRC_GRC_001,2021-06-20 20:55:00,MERCADONA 05544,Food & Dining,33.0,EUR,Food & Dining,1.0,True
MARC00845,ACC0000001,Mercadona,MRC_GRC_001,2021-06-23 08:36:00,MERCADONA 02488,Food & Dining,70.88,EUR,Food & Dining,1.0,True
MARC00846,ACC0000001,Mikkeller Barcelona,MRC_BAR_001,2021-06-23 12:35:00,MIKKELLER BARCELONA,Food & Dining,19.84,EUR,Food & Dining,0.4847,True
MARC00847,ACC0000001,Local bar,MRC_BAR_003,2021-06-25 21:43:00,BAR FIAZ BCN,Food & Dining,21.3,EUR,Food & Dining,0.9984,True
MARC00848,ACC0000001,Bon Preu,MRC_GRC_004,2021-06-26 13:50:00,BON PREU 6858 BCN,Food & Dining,22.58,EUR,Food & Dining,1.0,True
MARC00849,ACC0000001,La Pepita,MRC_RST_004,2021-06-26 20:35:00,LA PEPITA BCN,Food & Dining,18.0,EUR,Transportation,0.9404,False
MARC00850,ACC0000001,CaixaBank ATM,MRC_ATM_001,2021-06-27 12:12:00,RETIRADA EFECTIVO CAJERO HJFP,Financial Services,200.0,EUR,Financial Services,0.8537,True
MARC00851,ACC0000001,Just Eat,MRC_DLV_002,2021-06-27 16:42:00,JUST EAT ES 8BZU2C,Food & Dining,14.0,EUR,Food & Dining,1.0,True
MARC00852,ACC0000001,Employer,MRC_INC_001,2021-06-28 01:55:00,NOMINA BANCO FERRER SA 202106,Income,5000.0,EUR,Income,0.9982,True
MARC00853,ACC0000001,Floristería,MRC_FLO_001,2021-06-28 10:57:00,FLORISTA 8C6A BCN,Shopping & Retail,37.85,EUR,Shopping & Retail,1.0,True
MARC00854,ACC0000001,Caprabo,MRC_GRC_003,2021-06-28 13:26:00,CAPRABO 9753 BCN,Food & Dining,53.38,EUR,Food & Dining,1.0,True
MARC00855,ACC0000001,BSM Parking,MRC_PRK_002,2021-06-28 17:53:00,BSM PARKING BCN 6BJM,Transportation,13.4,EUR,Transportation,0.9999,True
MARC00856,ACC0000001,CaixaBank ATM,MRC_ATM_001,2021-06-28 17:59:00,RETIRADA EFECTIVO CAJERO CQZU,Financial Services,50.0,EUR,Financial Services,0.8217,True
MARC00857,ACC0000001,Cinesa,MRC_ENT_001,2021-06-29 13:05:00,CINESA 4132 BCN,Entertainment & Recreation,12.46,EUR,Entertainment & Recreation,1.0,True
MARC00858,ACC0000001,Local restaurant,MRC_RST_006,2021-06-29 18:38:00,RESTAURANTE 5FV4Y BCN,Food & Dining,53.1,EUR,Food & Dining,1.0,True
MARC00859,ACC0000001,Mango,MRC_SHP_002,2021-06-29 22:48:00,MANGO 4411 BCN,Shopping & Retail,84.69,EUR,Shopping & Retail,1.0,True
MARC00860,ACC0000001,SABA Parking,MRC_PRK_001,2021-06-30 11:37:00,SABA PARKING 4ZYG BCN,Transportation,10.53,EUR,Transportation,1.0,True
MARC00861,ACC0000001,Dry Martini,MRC_BAR_004,2021-06-30 11:50:00,DRY MARTINI BCN,Food & Dining,10.54,EUR,Shopping & Retail,0.9922,False
MARC00862,ACC0000001,Dry Martini,MRC_BAR_004,2021-06-30 15:20:00,DRY MARTINI BCN,Food & Dining,14.73,EUR,Shopping & Retail,0.9922,False
MARC00863,ACC0000001,La Pepita,MRC_RST_004,2021-06-30 17:20:00,LA PEPITA BCN,Food & Dining,36.66,EUR,Transportation,0.9404,False
MARC00864,ACC0000001,Repsol,MRC_GAS_001,2021-06-30 19:38:00,REPSOL 1368 ES,Transportation,15.87,EUR,Transportation,1.0,True
MARC00865,ACC0000001,El Nacional,MRC_RST_001,2021-06-30 21:21:00,EL NACIONAL BARCELONA,Food & Dining,37.08,EUR,Healthcare & Medical,0.9197,False
MARC00866,ACC0000001,Landlord,MRC_RNT_001,2021-07-01 03:32:00,TRANSFERENCIA ALQUILER REF465457,Financial Services,2000.0,EUR,Financial Services,0.9998,True
MARC00867,ACC0000001,Zara,MRC_SHP_001,2021-07-01 11:36:00,ZARA 1588 BCN,Shopping & Retail,62.28,EUR,Shopping & Retail,1.0,True
MARC00868,ACC0000001,Mercadona,MRC_GRC_001,2021-07-02 15:59:00,MERCADONA 05024,Food & Dining,42.35,EUR,Food & Dining,1.0,True
MARC00869,ACC0000001,Bon Preu,MRC_GRC_004,2021-07-02 19:05:00,BON PREU 2255 BCN,Food & Dining,42.48,EUR,Food & Dining,1.0,True
MARC00870,ACC0000001,Orange Internet,MRC_UTL_002,2021-07-03 03:17:00,ORANGE ES PW1HRX,Utilities & Services,29.99,EUR,Utilities & Services,1.0,True
MARC00871,ACC0000001,SABA Parking,MRC_PRK_001,2021-07-03 15:08:00,SABA PARKING 9BM6 BCN,Transportation,10.04,EUR,Transportation,1.0,True
MARC00872,ACC0000001,Caprabo,MRC_GRC_003,2021-07-03 21:30:00,CAPRABO 9739 BCN,Food & Dining,79.3,EUR,Food & Dining,1.0,True
MARC00873,ACC0000001,BSM Parking,MRC_PRK_002,2021-07-03 22:21:00,BSM PARKING BCN 17BE,Transportation,19.89,EUR,Transportation,0.9999,True
MARC00874,ACC0000001,CaixaBank ATM,MRC_ATM_001,2021-07-04 17:48:00,RETIRADA EFECTIVO CAJERO JA45,Financial Services,100.0,EUR,Financial Services,0.8573,True
MARC00875,ACC0000001,Bar del Pla,MRC_RST_003,2021-07-04 21:27:00,BAR DEL PLA BCNA,Food & Dining,31.56,EUR,Food & Dining,0.9923,True
MARC00876,ACC0000001,Netflix,MRC_SUB_001,2021-07-05 04:44:00,NETFLIX.COM,Entertainment & Recreation,17.99,EUR,Entertainment & Recreation,1.0,True
MARC00877,ACC0000001,Movistar,MRC_UTL_001,2021-07-05 06:34:00,MOVISTAR ES 0PMCC2,Utilities & Services,35.99,EUR,Utilities & Services,1.0,True
MARC00878,ACC0000001,Zara,MRC_SHP_001,2021-07-05 13:20:00,ZARA 3485 BCN,Shopping & Retail,62.31,EUR,Shopping & Retail,1.0,True
MARC00879,ACC0000001,Local restaurant,MRC_RST_006,2021-07-05 19:42:00,RESTAURANTE CQJ5Y BCN,Food & Dining,31.34,EUR,Food & Dining,1.0,True
MARC00880,ACC0000001,SABA Parking,MRC_PRK_001,2021-07-06 13:13:00,SABA PARKING 9Y4K BCN,Transportation,8.04,EUR,Transportation,1.0,True
MARC00881,ACC0000001,Vueling,MRC_AIR_001,2021-07-07 11:37:00,VUELING AIRLINES Q6JRRT,Transportation,343.49,EUR,Transportation,1.0,True
MARC00882,ACC0000001,Local restaurant,MRC_RST_006,2021-07-07 21:57:00,RESTAURANTE QQLL2 BCN,Food & Dining,50.83,EUR,Food & Dining,1.0,True
MARC00883,ACC0000001,Spotify,MRC_SUB_002,2021-07-08 02:43:00,SPOTIFY ES Y76HC6,Entertainment & Recreation,9.99,EUR,Entertainment & Recreation,1.0,True
MARC00884,ACC0000001,Repsol,MRC_GAS_001,2021-07-09 14:15:00,REPSOL 7212 ES,Transportation,16.49,EUR,Transportation,1.0,True
MARC00885,ACC0000001,Disney+,MRC_SUB_003,2021-07-10 03:34:00,DISNEY PLUS*,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC00886,ACC0000001,SABA Parking,MRC_PRK_001,2021-07-10 10:37:00,SABA PARKING ZJSI BCN,Transportation,8.6,EUR,Transportation,1.0,True
MARC00887,ACC0000001,Airbnb,MRC_HTL_002,2021-07-10 14:07:00,AIRBNB *3V273D,Transportation,553.02,EUR,Transportation,1.0,True
MARC00888,ACC0000001,HBO Max,MRC_SUB_004,2021-07-12 05:51:00,MAX *SUBSCRIPTION Y0ZZAW,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC00889,ACC0000001,Sephora,MRC_GFT_002,2021-07-12 10:25:00,SEPHORA BCN 9044,Shopping & Retail,71.1,EUR,Shopping & Retail,0.8488,True
MARC00890,ACC0000001,Amazon Prime,MRC_SUB_005,2021-07-15 01:12:00,AMAZON PRIME*,Entertainment & Recreation,4.99,EUR,Entertainment & Recreation,1.0,True
MARC00891,ACC0000001,DiR Gym,MRC_GYM_001,2021-07-15 06:38:00,GIMNASIO DIR 5818 BCN,Healthcare & Medical,59.9,EUR,Healthcare & Medical,1.0,True
MARC00892,ACC0000001,Repsol,MRC_GAS_001,2021-07-16 10:15:00,REPSOL 8487 ES,Transportation,75.51,EUR,Transportation,1.0,True
MARC00893,ACC0000001,Bar del Pla,MRC_RST_003,2021-07-16 17:35:00,BAR DEL PLA BCNA,Food & Dining,50.96,EUR,Food & Dining,0.9923,True
MARC00894,ACC0000001,BSM Parking,MRC_PRK_002,2021-07-17 10:27:00,BSM PARKING BCN XT9A,Transportation,6.22,EUR,Transportation,0.9999,True
MARC00895,ACC0000001,El Born Bar,MRC_BAR_002,2021-07-17 11:21:00,EL BORN BAR BCN,Food & Dining,18.71,EUR,Food & Dining,0.9975,True
MARC00896,ACC0000001,Mikkeller Barcelona,MRC_BAR_001,2021-07-17 11:45:00,MIKKELLER BARCELONA,Food & Dining,21.33,EUR,Food & Dining,0.4847,True
MARC00897,ACC0000001,Pandora,MRC_GFT_001,2021-07-17 15:17:00,PANDORA JEWELRY BCN 7106,Shopping & Retail,2035.6,EUR,Shopping & Retail,0.8887,True
MARC00898,ACC0000001,Cepsa,MRC_GAS_002,2021-07-17 16:11:00,CEPSA 8337 ES,Transportation,80.31,EUR,Transportation,1.0,True
MARC00899,ACC0000001,Bar del Pla,MRC_RST_003,2021-07-17 21:33:00,BAR DEL PLA BCNA,Food & Dining,49.34,EUR,Food & Dining,0.9923,True
MARC00900,ACC0000001,CaixaBank ATM,MRC_ATM_001,2021-07-17 23:04:00,RETIRADA EFECTIVO CAJERO OXVZ,Financial Services,50.0,EUR,Financial Services,0.7482,True
MARC00901,ACC0000001,Lidl,MRC_GRC_002,2021-07-17 23:08:00,LIDL ES 7188,Food & Dining,24.92,EUR,Food & Dining,1.0,True
